fecha,pm1_ugm3,pm25_ugm3,pm10_ugm3,temperatura_c,humedad_pct,temperatura_interna_c,humedad_interna_pct,relay,senal
2026-09-01 11:56:17,0,0,0,,,20.4,41.5,0,18
2026-09-01 12:13:27,2,2,2,16.1,50.2,20.8,43.8,0,10
2026-09-01 12:18:28,1,3,3,18.5,42.8,21.5,41.9,0,30
2026-09-01 12:23:27,1,3,4,19.3,41,21.9,40.6,0,30
2026-09-01 12:28:27,0,2,2,20,39.5,22.4,39.5,0,30
2026-09-01 12:33:27,0,1,1,20.5,38.3,22.8,39.4,0,31
2026-09-01 12:38:27,4,5,6,20.9,38,23.2,38.5,0,31
2026-09-01 12:43:27,0,3,4,21.3,37.2,23.5,38,0,31
2026-09-01 12:48:27,1,5,5,21.6,36.6,23.8,37.7,0,31
2026-09-01 12:53:27,1,3,3,21.9,35.8,24,37.7,0,31
2026-09-01 12:58:27,0,3,3,22.1,35.6,24.2,36.8,0,31
2026-09-01 13:03:27,0,3,3,22.3,35.6,24.4,37,0,31
2026-09-01 13:08:27,1,4,4,22.4,35.4,24.5,36.7,0,31
2026-09-01 13:13:27,0,3,3,22.6,34.5,24.7,34.5,0,31
2026-09-01 13:18:27,1,4,4,22.7,35.1,24.9,36.3,0,31
2026-09-01 13:23:27,1,4,4,22.8,34.9,25,35.8,0,31
2026-09-01 13:28:27,3,7,8,23,34.9,25.1,35.7,0,31
2026-09-01 13:33:27,2,5,5,23.1,34.2,25.3,33.9,0,30
2026-09-01 13:38:27,2,6,6,23.2,34.3,25.4,35.1,0,31
2026-09-01 13:43:27,4,8,8,23.3,34,25.5,35.1,0,31
2026-09-01 13:48:27,5,10,10,23.4,34,25.7,33.6,0,31
2026-09-01 13:53:27,5,9,9,23.5,34.7,25.8,33.9,0,31
2026-09-01 13:58:27,5,6,7,23.6,34.3,26,34.7,0,31
2026-09-01 14:03:27,6,14,14,23.7,34.3,26.1,34.1,0,31
2026-09-01 14:08:27,2,5,5,23.8,34.3,26.2,34.7,0,31
2026-09-01 14:13:27,3,7,7,23.9,33.9,26.2,34.1,0,31
2026-09-01 14:18:27,2,5,5,24,33.7,26.3,34.3,0,31
2026-09-01 14:23:27,5,11,11,24,33.7,26.4,33.4,0,31
2026-09-01 14:28:27,4,6,6,24.1,33.6,26.4,33.9,0,30
2026-09-01 14:33:27,4,6,7,24.1,33.4,26.5,33.7,0,30
2026-09-01 14:38:27,4,7,8,24.1,32.7,26.5,33.5,0,30
2026-09-01 14:43:27,5,7,8,24.1,32.7,26.5,33.1,0,31
2026-09-01 14:48:27,2,6,6,24.2,32.4,26.5,32.7,0,31
2026-09-01 14:53:27,3,6,6,24.2,32.3,26.7,32.8,0,31
2026-09-01 14:58:27,2,5,5,24.3,31.6,26.9,31.4,0,31
2026-09-01 15:03:27,0,5,5,24.4,31.8,27,32.2,0,31
2026-09-01 15:08:27,5,12,13,24.4,31.9,27,32.2,0,31
2026-09-01 15:13:27,5,11,12,24.5,31.1,27,32,0,31
2026-09-01 15:18:27,6,17,20,24.6,31.3,27.3,31.6,0,31
2026-09-01 15:23:28,3,8,8,24.6,31.5,27,31.7,0,31
2026-09-01 15:28:27,4,6,7,24.5,31,26.8,31.7,0,31
2026-09-01 15:33:28,3,7,10,24.4,30.8,26.6,31.8,0,31
2026-09-01 15:38:27,2,8,8,24.2,31.2,26.4,31,0,31
2026-09-01 15:43:28,4,8,11,24,31.3,26.2,31.9,0,31
2026-09-01 15:48:28,4,8,12,23.8,31,26,31.8,0,31
2026-09-01 15:53:28,7,13,16,23.7,31.2,25.8,31.8,0,31
2026-09-01 15:58:27,13,26,29,23.5,30.9,25.6,31.8,0,31
2026-09-01 16:03:28,4,19,22,23.4,31.3,25.4,31.9,0,31
2026-09-01 16:08:27,4,13,16,23.2,30.6,25.2,31.8,0,31
2026-09-01 16:13:28,4,13,16,23.1,31.2,25,31.8,0,31
2026-09-01 16:18:28,5,17,19,23,30.9,24.9,31.8,0,31
2026-09-01 16:23:27,5,18,21,22.8,31.4,24.7,31.9,0,31
2026-09-01 16:28:28,5,18,21,22.7,31.7,24.5,32,0,31
2026-09-01 16:33:27,6,21,22,22.6,31.3,24.4,32.1,0,31
2026-09-01 16:38:28,4,15,18,22.5,31.5,24.2,32.2,0,31
2026-09-01 16:43:28,4,15,21,22.3,31.4,24.1,32.2,0,31
2026-09-01 16:48:28,6,16,22,22.3,31.6,23.9,32.2,0,31
2026-09-01 16:53:28,7,20,22,22.1,31.7,23.7,32.3,0,31
2026-09-01 16:58:28,12,29,36,22,31.9,23.6,32.5,0,31
2026-09-01 17:03:27,10,26,33,21.9,33,23.4,32.7,0,31
2026-09-01 17:08:28,14,30,36,21.7,34,23.3,33.1,0,31
2026-09-01 17:13:28,13,30,37,21.6,34,23.2,33.3,0,31
2026-09-01 17:18:28,18,34,42,21.5,34.7,23,33.6,0,31
2026-09-01 17:23:28,21,35,45,21.4,35,22.9,33.9,0,31
2026-09-01 17:28:28,22,36,42,21.3,35.6,22.8,34.3,0,31
2026-09-01 17:33:28,20,35,41,21.2,36.1,22.7,34.6,0,31
2026-09-01 17:38:28,19,37,45,21.2,36.1,22.6,34.8,0,31
2026-09-01 17:43:28,20,35,44,21.1,36.3,22.5,35,0,31
2026-09-01 17:48:28,19,34,41,21,36.7,22.4,35.2,0,31
2026-09-01 17:53:28,20,36,45,21,36.8,22.3,35.5,0,31
2026-09-01 17:58:28,21,35,45,20.9,37.1,22.2,35.7,0,31
2026-09-01 18:03:28,30,49,62,20.9,37.8,22.1,36.1,0,31
2026-09-01 18:08:28,29,48,62,20.8,38.2,22.1,36.4,0,31
2026-09-01 18:13:28,27,46,60,20.7,38.6,22,36.7,0,31
2026-09-01 18:18:28,23,40,51,20.7,38.9,21.9,37.2,0,31
2026-09-01 18:23:28,21,36,43,20.6,39.1,21.8,37.3,0,31
2026-09-01 18:28:28,20,36,43,20.5,40,21.7,37.7,0,31
2026-09-01 18:33:28,21,33,40,20.4,39.9,21.6,37.8,0,31
2026-09-01 18:38:28,12,27,30,20.3,40,21.5,38,0,31
2026-09-01 18:43:28,10,25,27,20.3,39.9,,,0,31
2026-09-01 18:48:28,8,25,25,20.2,40.2,,,0,31
2026-09-01 18:53:28,8,21,24,20.1,40.3,,,0,31
2026-09-01 18:58:28,8,21,22,20.1,40,,,0,31
2026-09-01 19:03:28,8,23,26,20,40.4,,,0,31
2026-09-01 19:08:28,8,22,23,20,40.5,,,0,31
2026-09-01 19:13:28,7,22,24,19.9,40.2,,,0,31
2026-09-01 19:18:28,7,20,23,19.8,40.2,,,0,31
2026-09-01 19:23:28,7,22,22,19.8,40.9,,,0,31
2026-09-01 19:28:28,6,19,21,19.7,40.6,,,0,31
2026-09-01 19:33:28,7,19,20,19.6,40.1,,,0,31
2026-09-01 19:38:29,5,18,19,19.6,40.2,,,0,31
2026-09-01 19:43:28,6,19,24,19.5,40,,,0,31
2026-09-01 19:48:28,8,22,24,19.4,40.3,,,0,31
2026-09-01 19:53:28,11,27,27,19.4,40.4,,,0,31
2026-09-01 19:58:28,9,27,30,19.4,40.5,,,0,31
2026-09-01 20:03:28,10,23,26,19.3,41.2,,,0,31
2026-09-01 20:08:28,12,30,31,19.3,41.4,,,0,31
2026-09-01 20:13:28,13,28,32,19.2,41.4,20.1,40.3,0,31
2026-09-01 20:18:28,12,28,31,19.2,41.5,20.1,40.4,0,31
2026-09-01 20:23:28,14,27,28,19.2,41.7,20,40.5,0,31
2026-09-01 20:28:28,11,28,30,19.1,41.6,20,40.7,0,31
2026-09-01 20:33:28,12,26,30,19.1,42,19.9,40.9,0,31
2026-09-01 20:38:28,11,27,29,19,41.9,19.8,40.9,0,31
2026-09-01 20:43:28,9,27,28,19,42,19.8,41.1,0,31
2026-09-01 20:48:28,12,26,26,18.9,41.9,19.8,41.2,0,30
2026-09-01 20:53:28,12,27,29,18.9,42.3,19.7,41.3,0,31
2026-09-01 20:58:28,11,25,30,18.9,42.6,19.6,41.5,0,31
2026-09-01 21:03:28,11,26,28,18.8,42.6,19.6,41.6,0,31
2026-09-01 21:08:28,8,25,27,18.8,42.4,19.6,41.6,0,30
2026-09-01 21:13:29,9,27,29,18.8,42.2,19.5,41.6,0,30
2026-09-01 21:18:28,12,24,27,18.7,42.5,19.5,41.8,0,30
2026-09-01 21:23:28,7,22,23,18.7,42.8,19.4,41.9,0,30
2026-09-01 21:28:28,11,25,28,18.6,42.7,19.3,42,0,30
2026-09-01 21:33:28,9,23,27,18.6,42.8,19.3,42.1,0,30
2026-09-01 21:38:28,9,23,27,18.5,42.5,19.2,42.1,0,31
2026-09-01 21:43:29,8,24,26,18.5,42.9,19.2,42.3,0,30
2026-09-01 21:48:28,9,23,25,18.4,43.3,19.1,42.6,0,30
2026-09-01 21:53:28,7,25,25,18.4,43.4,19.1,42.6,0,31
2026-09-01 21:58:29,9,25,28,18.4,43.1,19,42.6,0,30
2026-09-01 22:03:28,9,25,29,18.4,42.9,19,42.6,0,30
2026-09-01 22:08:29,9,23,25,18.3,43.4,19,42.7,0,31
2026-09-01 22:13:28,11,25,26,18.3,43.2,18.9,42.9,0,30
2026-09-01 22:18:28,9,24,26,18.2,43.5,18.8,42.9,0,31
2026-09-01 22:23:28,11,24,28,18.2,44,18.8,43.2,0,30
2026-09-01 22:28:28,11,23,25,18.1,44,18.7,43.4,0,31
2026-09-01 22:33:29,12,24,27,18.1,43.8,18.6,43.4,0,29
2026-09-01 22:38:28,9,23,23,18,43.3,18.6,43.5,0,30
2026-09-01 22:43:28,8,20,23,18,43.7,18.6,43.6,0,29
2026-09-01 22:48:28,8,23,26,18,43.9,18.5,43.7,0,30
2026-09-01 22:53:28,8,23,24,17.9,44.1,18.5,43.7,0,30
2026-09-01 22:58:29,8,24,26,17.9,44.1,18.4,43.7,0,30
2026-09-01 23:03:29,7,19,22,17.9,43.6,18.4,43.6,0,30
2026-09-01 23:08:29,7,18,19,17.9,43.9,18.4,43.8,0,29
2026-09-01 23:13:28,8,23,27,17.8,44,18.3,43.9,0,30
